City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
367,yumen,0,CN,1554236150,64,40.29,97.04,31.78,4.18
368,hambantota,0,LK,1554236145,100,6.12,81.12,81.28,5.41
369,palmer,0,AU,1554236136,66,-34.85,139.16,66.0,2.24
370,anloga,20,GH,1554231600,84,5.79,0.9,86.0,9.17
371,adrar,0,DZ,1554235200,20,27.87,-0.29,77.0,8.05
372,yar-sale,0,RU,1554236151,77,66.83,70.83,17.83,15.03
373,san jose,36,PH,1554236151,95,15.79,120.99,67.78,2.06
374,port augusta,0,AU,1554231600,47,-32.49,137.76,55.4,8.05
375,cabra,80,ES,1554236009,63,37.47,-4.43,62.6,4.7
376,kieta,24,PG,1554236152,100,-6.22,155.63,78.22,2.73
377,jam sahib,0,PK,1554231600,51,26.3,68.63,84.2,4.7
378,sotouboua,32,TG,1554236153,81,8.56,0.98,74.98,5.75
379,kitimat,20,CA,1554236104,37,54.02,-128.69,61.0,14.99
380,belogorsk,12,UA,1554236153,95,45.06,34.59,38.62,8.99
